Fecha;Tmax;Tmin
12/3/08;26.9;11.9
13/3/08;22.2;8.3
14/3/08;18.7;7.5
15/3/08;26.3;9.9
16/3/08;24.9;9.1
17/3/08;19.5;7.3
18/3/08;23.0;8.3
19/3/08;19.9;5.5
20/3/08;13.6;7.4
21/3/08;23.2;3.3
22/3/08;21.7;8.4
23/3/08;14.8;1.8
24/3/08;21.7;7.3
25/3/08;24.6;8.0
26/3/08;21.1;9.5
27/3/08;21.7;8.6
28/3/08;26.4;13.9
29/3/08;18.5;11.0
30/3/08;23.8;7.6
31/3/08;21.5;6.8
1/4/08;23.0;9.7
2/4/08;25.5;7.4
3/4/08;22.6;8.8
4/4/08;18.3;9.4
5/4/08;20.7;8.0
6/4/08;30.7;7.1
7/4/08;15.3;11.3
8/4/08;24.3;10.4
9/4/08;23.6;14.5
10/4/08;27.6;13.8
11/4/08;18.8;12.2
12/4/08;22.2;5.9
13/4/08;23.0;7.4
14/4/08;22.3;8.5
15/4/08;18.5;5.1
16/4/08;18.4;10.0
17/4/08;22.1;10.4
18/4/08;22.2;13.0
19/4/08;21.7;11.6
20/4/08;20.1;11.2
21/4/08;23.2;11.7
22/4/08;25.0;11.2
23/4/08;26.9;11.2
24/4/08;28.7;12.1
25/4/08;24.0;13.5
26/4/08;26.3;10.9
27/4/08;22.0;10.2
28/4/08;23.5;12.3
29/4/08;21.2;11.0
30/4/08;26.6;12.7
1/5/08;20.6;11.5
2/5/08;22.6;9.6
3/5/08;24.8;9.6
4/5/08;25.3;10.1
5/5/08;26.8;12.9
6/5/08;22.5;13.8
7/5/08;21.1;14.5
8/5/08;16.6;13.7
9/5/08;19.4;13.3
10/5/08;18.6;10.9
11/5/08;18.0;11.4
12/5/08;21.2;10.5
13/5/08;22.4;10.8
14/5/08;21.8;12.5
15/5/08;25.4;14.8
16/5/08;26.0;16.6
17/5/08;22.5;14.4
18/5/08;22.0;10.6
19/5/08;21.0;12.4
20/5/08;27.7;9.8
21/5/08;29.8;12.3
22/5/08;28.9;16.0
23/5/08;25.4;15.2
24/5/08;25.3;15.6
25/5/08;18.3;14.7
26/5/08;23.3;14.8
27/5/08;20.7;15.5
28/5/08;23.3;13.1
29/5/08;27.5;12.5
30/5/08;27.2;16.2
31/5/08;22.4;15.6
1/6/08;25.0;12.6
2/6/08;24.2;14.8
3/6/08;24.8;14.8
4/6/08;24.7;16.3
5/6/08;24.8;16.0
6/6/08;23.7;12.9
7/6/08;22.8;13.8
8/6/08;19.3;13.1
9/6/08;16.7;12.6
10/6/08;22.2;14.3
11/6/08;23.9;14.4
12/6/08;28.0;13.7
13/6/08;27.3;14.3
14/6/08;24.7;15.0
15/6/08;26.8;16.1
16/6/08;31.0;15.6
17/6/08;27.0;18.2
18/6/08;;
19/6/08;29.3;17.4
20/6/08;28.9;16.7
21/6/08;32.2;16.6
22/6/08;31.1;16.6
23/6/08;28.8;18.2
24/6/08;32.1;19.2
25/6/08;29.6;20.3
26/6/08;31.9;19.3
27/6/08;29.6;20.9
28/6/08;31.6;19.7
29/6/08;31.7;19.8
30/6/08;29.9;20.4
1/7/08;32.4;19.8
2/7/08;32.4;20.4
3/7/08;34.1;21.8
4/7/08;29.5;20.9
5/7/08;32.3;20.3
6/7/08;32.4;21.8
7/7/08;27.9;21.6
8/7/08;28.8;22.8
9/7/08;29.9;23.2
10/7/08;31.2;20.1
11/7/08;32.2;20.7
12/7/08;29.6;20.9
13/7/08;27.9;19.2
14/7/08;26.6;17.1
15/7/08;28.5;17.7
16/7/08;26.5;19.4
17/7/08;28.3;17.8
18/7/08;29.8;17.6
19/7/08;31.4;19.8
20/7/08;32.5;20.3
21/7/08;29.4;22.3
22/7/08;28.9;22.2
23/7/08;30.3;20.3
24/7/08;31.0;20.8
25/7/08;31.5;19.2
26/7/08;32.4;20.7
27/7/08;31.3;22.8
28/7/08;32.0;22.5
29/7/08;30.6;22.6
30/7/08;31.6;21.3
31/7/08;33.2;21.6
1/8/08;31.3;22.7
2/8/08;31.3;24.2
3/8/08;32.2;21.7
4/8/08;32.7;21.0
5/8/08;32.8;20.7
6/8/08;32.7;21.9
7/8/08;33.0;20.9
8/8/08;30.1;23.0
9/8/08;31.3;24.2
10/8/08;31.3;22.3
11/8/08;35.7;21.8
12/8/08;38.8;22.8
13/8/08;28.2;23.4
14/8/08;30.1;21.9
15/8/08;31.9;18.1
16/8/08;30.7;17.6
17/8/08;30.0;18.2
18/8/08;30.8;19.9
19/8/08;31.0;21.5
20/8/08;29.4;23.0
21/8/08;30.7;24.1
22/8/08;30.8;21.0
23/8/08;25.7;21.4
24/8/08;30.4;21.3
25/8/08;30.9;20.2
26/8/08;30.6;21.8
27/8/08;30.2;22.3
28/8/08;30.2;20.8
29/8/08;30.6;17.4
30/8/08;30.7;18.5
31/8/08;31.4;19.5
1/9/08;30.0;20.0
2/9/08;31.1;20.6
3/9/08;37.1;19.4
4/9/08;36.8;21.1
5/9/08;32.5;19.6
6/9/08;30.6;21.6
7/9/08;27.3;17.3
8/9/08;26.9;19.8
9/9/08;28.6;20.7
10/9/08;31.3;20.8
11/9/08;36.1;20.7
12/9/08;30.0;17.6
13/9/08;26.4;14.9
14/9/08;27.6;11.8
15/9/08;27.8;12.9
16/9/08;27.5;15.0
17/9/08;27.0;20.0
18/9/08;27.2;18.6
19/9/08;29.5;21.2
20/9/08;28.1;19.2
21/9/08;29.4;20.3
22/9/08;29.7;18.7
23/9/08;22.6;17.4
24/9/08;18.8;15.7
25/9/08;23.5;13.5
26/9/08;22.4;14.8
27/9/08;20.5;14.1
28/9/08;22.1;14.5
29/9/08;24.4;13.5
30/9/08;25.6;12.3
1/10/08;24.9;12.6
2/10/08;26.7;13.2
3/10/08;25.4;13.6
4/10/08;21.5;7.0
5/10/08;24.6;9.5
6/10/08;26.5;9.5
7/10/08;29.1;10.8
8/10/08;23.5;14.0
9/10/08;20.5;13.5
10/10/08;22.2;18.0
11/10/08;21.5;19.4
12/10/08;23.7;20.3
13/10/08;26.4;16.5
14/10/08;25.0;16.4
15/10/08;25.2;14.2
16/10/08;26.0;13.8
17/10/08;24.3;14.5
18/10/08;20.9;15.3
19/10/08;22.5;14.6
20/10/08;22.5;16.6
21/10/08;24.0;15.2
22/10/08;17.9;13.2
23/10/08;14.7;11.9
24/10/08;15.3;12.1
25/10/08;19.9;12.1
26/10/08;21.6;12.4
27/10/08;24.7;9.9
28/10/08;16.2;7.9
29/10/08;16.1;5.6
30/10/08;16.2;4.5
31/10/08;16.5;10.3
1/11/08;16.8;10.4
2/11/08;16.4;7.1
3/11/08;17.6;4.0
4/11/08;17.7;7.1
5/11/08;18.0;6.0
6/11/08;21.3;7.0
7/11/08;20.3;7.3
8/11/08;20.0;8.8
9/11/08;20.4;9.8
10/11/08;18.5;6.3
11/11/08;19.1;6.4
12/11/08;20.3;8.5
13/11/08;17.7;5.8
14/11/08;18.4;2.0
15/11/08;18.5;2.6
16/11/08;19.2;2.8
17/11/08;20.9;3.5
18/11/08;17.3;4.4
19/11/08;16.3;4.2
20/11/08;16.5;7.2
21/11/08;20.0;4.8
22/11/08;21.9;7.8
23/11/08;19.7;6.0
24/11/08;18.1;4.6
25/11/08;13.9;2.9
26/11/08;11.6;1.9
27/11/08;11.5;0.6
28/11/08;13.1;-1.5
29/11/08;12.6;5.6
30/11/08;11.4;5.2
1/12/08;11.5;0.7
2/12/08;14.1;-0.4
3/12/08;13.0;1.7
4/12/08;13.7;2.4
5/12/08;20.2;9.8
6/12/08;16.1;4.7
7/12/08;18.0;8.3
8/12/08;14.3;9.9
9/12/08;11.8;9.1
10/12/08;12.6;4.1
11/12/08;12.9;3.5
12/12/08;15.1;4.4
13/12/08;10.3;0.7
14/12/08;11.3;0.4
15/12/08;11.7;0.8
16/12/08;13.8;3.6
17/12/08;15.5;2.3
18/12/08;17.0;2.6
19/12/08;17.9;1.8
20/12/08;17.9;1.4
21/12/08;17.4;0.5
22/12/08;16.1;-0.8
23/12/08;15.0;-2.0
24/12/08;12.8;0.7
25/12/08;14.2;-1.0
26/12/08;9.7;2.7
27/12/08;11.6;0.3
28/12/08;10.9;6.1
29/12/08;11.3;6.6
30/12/08;14.5;3.4
31/12/08;13.0;6.6
1/1/09;14.6;5.9
2/1/09;18.3;5.7
3/1/09;11.4;4.1
4/1/09;10.3;3.5
5/1/09;14.6;0.0
6/1/09;11.4;1.8
7/1/09;9.5;-0.9
8/1/09;5.5;-2.7
9/1/09;7.7;2.7
10/1/09;10.8;-1.6
11/1/09;11.1;1.2
12/1/09;14.1;-0.1
13/1/09;13.5;-1.4
14/1/09;14.7;2.2
15/1/09;15.0;-0.1
16/1/09;12.0;0.7
17/1/09;15.6;2.4
18/1/09;18.3;0.0
19/1/09;18.0;10.9
20/1/09;14.4;3.6
21/1/09;13.4;-0.9
22/1/09;16.0;4.0
23/1/09;21.0;15.7
24/1/09;16.6;10.6
25/1/09;16.1;7.5
26/1/09;13.3;6.1
27/1/09;16.0;7.4
28/1/09;19.8;10.6
29/1/09;21.3;11.1
30/1/09;16.3;5.5
31/1/09;11.5;8.3
1/2/09;9.5;4.4
2/2/09;10.7;5.7
3/2/09;14.6;3.9
4/2/09;17.4;4.7
5/2/09;16.1;5.8
6/2/09;13.2;5.7
7/2/09;12.4;3.2
8/2/09;15.7;4.2
9/2/09;17.5;11.2
10/2/09;18.9;5.4
11/2/09;19.3;2.0
12/2/09;19.5;7.9
13/2/09;13.8;0.9
14/2/09;15.5;0.4
15/2/09;8.6;5.8
16/2/09;14.5;6.8
17/2/09;15.9;4.0
18/2/09;16.3;1.7
19/2/09;14.3;0.7
20/2/09;13.6;2.4
21/2/09;18.2;2.2
22/2/09;21.0;2.7
23/2/09;14.8;3.0
24/2/09;14.8;1.5
25/2/09;15.3;5.1
26/2/09;17.7;4.3
27/2/09;17.7;2.3
28/2/09;9.9;3.7
1/3/09;17.3;6.5
2/3/09;14.0;7.2
3/3/09;10.5;7.6
4/3/09;14.8;3.0
5/3/09;15.1;3.2
6/3/09;15.4;7.7
7/3/09;22.3;8.7
8/3/09;19.6;5.6
9/3/09;17.6;4.3
10/3/09;18.2;3.8
11/3/09;21.7;4.7
12/3/09;17.7;4.7
13/3/09;22.3;3.9
14/3/09;21.6;5.8
15/3/09;18.0;7.0
16/3/09;18.7;4.5
17/3/09;16.9;4.0
18/3/09;18.8;3.2
19/3/09;18.0;2.3
20/3/09;19.5;4.4
21/3/09;15.5;5.8
22/3/09;17.3;7.1
23/3/09;20.4;4.3
24/3/09;25.0;5.1
25/3/09;18.7;8.5
26/3/09;18.6;5.3
27/3/09;19.6;5.4
28/3/09;17.4;8.8
29/3/09;12.6;7.3
30/3/09;9.2;7.3
31/3/09;14.6;6.3
1/4/09;17.1;4.0
2/4/09;16.2;5.6
3/4/09;17.4;7.9
4/4/09;18.4;8.9
5/4/09;18.2;7.9
6/4/09;18.3;8.6
7/4/09;17.0;9.1
8/4/09;18.5;8.3
9/4/09;18.6;7.6
10/4/09;15.6;6.8
11/4/09;12.6;5.1
12/4/09;18.5;4.3
13/4/09;20.7;5.7
14/4/09;23.5;6.1
15/4/09;18.2;9.7
16/4/09;19.7;9.4
17/4/09;20.8;9.1
18/4/09;18.4;6.7
19/4/09;17.4;8.4
20/4/09;21.8;7.5
21/4/09;22.6;6.6
22/4/09;25.0;7.9
23/4/09;27.2;9.1
24/4/09;24.2;9.7
25/4/09;18.8;11.1
26/4/09;21.8;8.6
27/4/09;23.4;7.0
28/4/09;23.8;12.5
29/4/09;24.1;8.6
30/4/09;24.5;9.7
1/5/09;19.2;11.1
2/5/09;24.4;9.1
3/5/09;25.2;8.0
4/5/09;24.1;8.6
5/5/09;20.9;9.9
6/5/09;27.2;10.0
7/5/09;30.5;12.2
8/5/09;20.7;12.5
9/5/09;21.1;11.8
10/5/09;22.6;13.3
11/5/09;23.1;14.2
12/5/09;25.6;12.4
13/5/09;22.5;15.6
14/5/09;27.0;13.1
15/5/09;24.6;11.8
16/5/09;25.1;9.6
17/5/09;25.7;12.9
18/5/09;22.5;12.5
19/5/09;23.9;12.3
20/5/09;25.4;15.7
21/5/09;26.6;14.5
22/5/09;24.6;17.8
23/5/09;27.6;18.6
24/5/09;23.6;18.4
25/5/09;26.3;17.4
26/5/09;28.2;17.4
27/5/09;24.6;16.6
28/5/09;29.0;13.6
29/5/09;25.6;14.3
30/5/09;27.2;12.4
31/5/09;26.5;17.0
1/6/09;26.0;14.0
2/6/09;26.4;14.7
3/6/09;26.0;15.7
4/6/09;26.0;18.0
5/6/09;30.8;18.6
6/6/09;27.7;17.0
7/6/09;28.1;15.2
8/6/09;27.8;14.5
9/6/09;29.2;15.6
10/6/09;32.9;15.0
11/6/09;31.4;16.8
12/6/09;27.7;19.1
13/6/09;29.1;16.8
14/6/09;31.6;19.7
15/6/09;30.2;18.2
16/6/09;27.4;21.6
17/6/09;28.0;18.4
18/6/09;29.3;17.9
19/6/09;31.1;20.5
20/6/09;27.8;21.3
21/6/09;25.4;18.3
22/6/09;27.9;20.0
23/6/09;27.3;19.0
24/6/09;29.1;17.4
25/6/09;27.8;18.5
26/6/09;32.6;18.9
27/6/09;28.2;18.7
28/6/09;29.8;17.9
29/6/09;29.8;19.9
30/6/09;31.6;20.5
1/7/09;32.9;19.2
2/7/09;30.1;21.2
3/7/09;30.2;22.4
4/7/09;30.6;19.5
5/7/09;29.8;21.3
6/7/09;30.3;23.2
7/7/09;28.5;24.0
8/7/09;25.2;21.9
9/7/09;27.7;21.9
10/7/09;29.7;22.5
11/7/09;31.6;21.3
12/7/09;30.5;20.5
13/7/09;30.4;20.7
14/7/09;29.3;21.5
15/7/09;29.8;19.9
16/7/09;30.4;21.1
17/7/09;36.9;20.7
18/7/09;27.3;17.2
19/7/09;27.9;16.2
20/7/09;28.3;18.8
21/7/09;28.4;19.5
22/7/09;31.9;22.9
23/7/09;39.1;21.6
24/7/09;40.4;20.6
25/7/09;28.0;23.0
26/7/09;29.2;20.4
27/7/09;31.4;20.2
28/7/09;28.9;22.6
29/7/09;36.3;19.4
30/7/09;29.4;23.2
31/7/09;29.1;20.2
1/8/09;31.6;21.0
2/8/09;29.0;22.8
3/8/09;29.1;23.7
4/8/09;30.0;24.1
5/8/09;30.1;20.7
6/8/09;34.3;21.5
7/8/09;31.1;21.8
8/8/09;31.0;22.0
9/8/09;28.0;20.1
10/8/09;28.3;19.9
11/8/09;29.2;20.6
12/8/09;31.5;19.1
13/8/09;32.6;18.6
14/8/09;34.7;19.4
15/8/09;34.1;18.7
16/8/09;33.9;18.2
17/8/09;34.4;18.7
18/8/09;33.2;19.1
19/8/09;33.5;17.7
20/8/09;34.5;18.3
21/8/09;32.7;20.2
22/8/09;33.8;20.2
23/8/09;33.6;19.4
24/8/09;32.7;18.8
25/8/09;33.1;22.3
26/8/09;31.3;20.6
27/8/09;32.4;21.4
28/8/09;31.8;21.3
29/8/09;30.3;22.3
30/8/09;31.8;22.3
31/8/09;32.6;22.6
1/9/09;29.7;23.5
2/9/09;30.8;21.9
3/9/09;36.6;20.8
4/9/09;32.2;19.7
5/9/09;25.2;19.8
6/9/09;27.0;19.7
7/9/09;27.0;22.1
8/9/09;27.3;19.5
9/9/09;27.8;18.5
10/9/09;30.5;15.9
11/9/09;28.8;18.2
12/9/09;28.2;17.8
13/9/09;27.7;17.0
14/9/09;27.2;16.5
15/9/09;22.7;16.3
16/9/09;25.2;13.8
17/9/09;23.5;12.9
18/9/09;24.2;12.7
19/9/09;27.7;13.3
20/9/09;26.2;16.3
21/9/09;25.2;14.0
22/9/09;26.6;15.9
23/9/09;22.5;17.0
24/9/09;28.5;14.7
25/9/09;27.9;14.2
26/9/09;24.6;15.7
27/9/09;24.1;16.4
28/9/09;19.0;16.7
29/9/09;19.9;15.8
30/9/09;23.1;16.1
1/10/09;28.4;14.7
2/10/09;28.7;15.9
3/10/09;25.6;15.3
4/10/09;27.5;14.4
5/10/09;26.9;14.3
6/10/09;27.8;14.9
7/10/09;25.9;16.2
8/10/09;30.4;17.7
9/10/09;25.6;16.1
10/10/09;26.6;17.1
11/10/09;26.6;15.2
12/10/09;28.2;14.3
13/10/09;25.1;15.2
14/10/09;24.2;14.1
15/10/09;20.7;16.0
16/10/09;;
17/10/09;20.9;9.0
18/10/09;18.6;11.7
19/10/09;20.0;8.6
20/10/09;21.6;11.8
21/10/09;20.4;13.6
22/10/09;21.9;12.5
23/10/09;25.3;9.9
24/10/09;29.1;13.6
25/10/09;27.9;14.8
26/10/09;25.0;15.3
27/10/09;23.6;12.7
28/10/09;23.2;15.4
29/10/09;26.5;11.8
30/10/09;25.5;12.3
31/10/09;24.2;13.5
1/11/09;23.6;13.6
2/11/09;25.1;12.7
3/11/09;25.7;11.9
4/11/09;22.4;13.8
5/11/09;19.2;10.0
6/11/09;20.7;10.3
7/11/09;23.4;12.7
8/11/09;19.4;10.4
9/11/09;18.8;7.9
10/11/09;20.6;3.1
11/11/09;23.4;11.5
12/11/09;24.5;8.7
13/11/09;24.5;7.8
14/11/09;25.6;8.0
15/11/09;26.0;8.8
16/11/09;28.5;10.8
17/11/09;23.8;9.3
18/11/09;;
19/11/09;19.8;10.9
20/11/09;20.9;12.5
21/11/09;20.2;11.3
22/11/09;23.4;10.5
23/11/09;21.0;5.9
24/11/09;19.3;4.4
25/11/09;22.0;2.9
26/11/09;22.9;10.5
27/11/09;20.0;10.1
28/11/09;18.3;7.7
29/11/09;15.4;6.7
30/11/09;13.7;4.9
1/12/09;15.8;5.8
2/12/09;18.3;10.3
3/12/09;17.6;8.4
4/12/09;20.1;7.6
5/12/09;16.7;3.9
6/12/09;18.7;3.5
7/12/09;18.3;8.1
8/12/09;20.8;7.1
9/12/09;19.1;4.9
10/12/09;18.7;4.1
11/12/09;18.3;2.8
12/12/09;15.3;5.7
13/12/09;8.5;4.7
14/12/09;5.5;3.7
15/12/09;8.4;-1.0
16/12/09;10.1;-1.8
17/12/09;16.4;5.8
18/12/09;10.1;4.8
19/12/09;8.0;-2.5
20/12/09;9.5;-4.3
21/12/09;8.8;-1.7
22/12/09;15.0;8.3
23/12/09;18.6;7.1
24/12/09;19.3;11.2
25/12/09;15.4;8.9
26/12/09;11.9;8.0
27/12/09;15.3;3.2
28/12/09;19.3;6.7
29/12/09;21.8;16.0
30/12/09;19.6;11.7
31/12/09;17.2;8.6
1/1/10;13.6;8.2
2/1/10;12.1;3.6
3/1/10;16.1;1.3
4/1/10;12.2;9.1
5/1/10;15.0;9.0
6/1/10;12.3;7.1
7/1/10;7.4;3.3
8/1/10;5.9;0.0
9/1/10;6.4;1.3
10/1/10;6.7;-1.9
11/1/10;10.2;-1.0
12/1/10;13.0;3.7
13/1/10;12.9;7.4
14/1/10;16.1;7.7
15/1/10;17.6;5.2
16/1/10;18.0;4.8
17/1/10;19.1;8.3
18/1/10;15.2;6.1
19/1/10;14.8;7.7
20/1/10;17.1;8.0
21/1/10;17.1;4.2
22/1/10;17.3;2.4
23/1/10;11.5;5.3
24/1/10;13.4;6.2
25/1/10;8.6;6.5
26/1/10;9.9;2.0
27/1/10;8.5;0.3
28/1/10;11.2;-1.9
29/1/10;17.2;0.7
30/1/10;16.9;6.7
31/1/10;15.1;6.8
1/2/10;13.2;2.0
2/2/10;12.6;-1.6
3/2/10;13.4;-1.5
4/2/10;12.3;5.8
5/2/10;18.0;9.6
6/2/10;17.8;7.8
7/2/10;15.9;5.8
8/2/10;13.7;5.8
9/2/10;15.0;4.9
10/2/10;14.9;-0.5
11/2/10;9.0;1.4
12/2/10;10.7;-2.7
13/2/10;6.1;1.7
14/2/10;9.6;0.5
15/2/10;4.9;4.0
16/2/10;8.8;4.9
17/2/10;17.1;5.1
18/2/10;14.7;6.9
19/2/10;14.6;4.9
20/2/10;14.7;2.8
21/2/10;13.1;2.9
22/2/10;17.0;9.4
23/2/10;19.5;11.2
24/2/10;19.9;11.8
25/2/10;21.2;11.3
26/2/10;20.1;10.9
27/2/10;15.3;10.3
28/2/10;18.7;5.4
1/3/10;18.8;5.3
2/3/10;14.2;4.7
3/3/10;14.3;7.8
4/3/10;20.2;7.3
5/3/10;13.4;7.5
6/3/10;10.8;7.1
7/3/10;10.5;6.7
8/3/10;9.5;0.3
9/3/10;14.2;-0.1
10/3/10;11.3;-1.5
11/3/10;13.1;-1.0
12/3/10;9.5;2.0
13/3/10;13.0;-0.3
14/3/10;13.7;-1.0
15/3/10;17.0;0.0
16/3/10;15.4;2.6
17/3/10;15.0;3.3
18/3/10;15.9;4.3
19/3/10;15.1;5.0
20/3/10;24.9;8.5
21/3/10;17.5;12.4
22/3/10;20.5;10.4
23/3/10;16.8;10.9
24/3/10;14.6;11.6
25/3/10;19.2;10.8
26/3/10;19.4;9.4
27/3/10;22.9;8.9
28/3/10;19.9;7.3
29/3/10;22.8;5.9
30/3/10;20.4;11.0
31/3/10;20.6;9.5
1/4/10;18.9;8.5
2/4/10;21.7;4.9
3/4/10;23.7;5.6
4/4/10;19.2;8.1
5/4/10;16.3;4.3
6/4/10;16.3;8.3
7/4/10;17.0;8.5
8/4/10;19.3;4.9
9/4/10;19.6;5.1
10/4/10;18.5;4.7
11/4/10;22.4;4.5
12/4/10;17.5;6.0
13/4/10;11.4;9.0
14/4/10;12.1;9.3
15/4/10;16.6;8.4
16/4/10;16.6;7.9
17/4/10;13.8;10.4
18/4/10;16.9;10.8
19/4/10;23.0;9.1
20/4/10;22.8;10.3
21/4/10;21.5;9.8
22/4/10;16.9;12.4
23/4/10;23.9;10.7
24/4/10;21.6;11.2
25/4/10;22.7;11.9
26/4/10;26.0;10.7
27/4/10;23.5;13.3
28/4/10;22.3;12.9
29/4/10;22.9;10.9
30/4/10;20.7;15.4
1/5/10;21.7;13.9
2/5/10;22.5;12.4
3/5/10;15.7;9.7
4/5/10;16.2;9.1
5/5/10;18.1;6.6
6/5/10;21.6;7.0
7/5/10;20.1;10.0
8/5/10;24.5;10.1
9/5/10;25.5;11.7
10/5/10;26.4;12.0
11/5/10;24.3;12.5
12/5/10;23.5;10.4
13/5/10;22.6;9.7
14/5/10;16.6;8.7
15/5/10;23.0;9.6
16/5/10;22.8;9.6
17/5/10;19.9;8.3
18/5/10;22.4;9.5
19/5/10;23.2;10.4
20/5/10;26.2;12.8
21/5/10;25.8;10.8
22/5/10;25.5;11.3
23/5/10;23.9;12.3
24/5/10;25.8;11.9
25/5/10;25.4;12.7
26/5/10;27.5;13.6
27/5/10;23.1;12.8
28/5/10;24.2;13.3
29/5/10;25.7;12.5
30/5/10;30.7;14.9
31/5/10;35.4;17.4
1/6/10;29.9;20.4
2/6/10;27.5;18.1
3/6/10;27.3;17.9
4/6/10;28.2;18.5
5/6/10;27.3;19.0
6/6/10;25.6;17.6
7/6/10;26.5;16.1
8/6/10;27.6;16.8
9/6/10;25.0;17.1
10/6/10;26.8;16.3
11/6/10;26.4;15.2
12/6/10;27.3;15.5
13/6/10;25.5;15.9
14/6/10;24.3;14.4
15/6/10;21.3;13.8
16/6/10;24.2;11.3
17/6/10;25.2;11.9
18/6/10;25.5;14.0
19/6/10;28.4;16.9
20/6/10;28.5;14.9
21/6/10;23.5;12.0
22/6/10;25.2;14.2
23/6/10;25.8;15.4
24/6/10;26.1;16.5
25/6/10;28.0;16.8
26/6/10;29.0;16.6
27/6/10;29.5;16.4
28/6/10;30.6;19.2
29/6/10;31.3;17.9
30/6/10;31.5;20.9
1/7/10;32.2;18.7
2/7/10;31.4;19.9
3/7/10;31.9;19.7
4/7/10;29.8;18.0
5/7/10;31.0;17.9
6/7/10;31.4;19.4
7/7/10;31.8;20.3
8/7/10;32.0;20.4
9/7/10;31.1;20.8
10/7/10;29.7;21.5
11/7/10;32.1;19.7
12/7/10;31.8;19.7
13/7/10;30.7;20.1
14/7/10;32.2;23.8
15/7/10;30.5;21.7
16/7/10;31.0;21.6
17/7/10;30.3;24.7
18/7/10;31.6;23.6
19/7/10;31.9;22.0
20/7/10;30.6;22.6
21/7/10;30.3;21.3
22/7/10;31.0;22.8
23/7/10;28.8;22.3
24/7/10;29.4;20.8
25/7/10;30.1;22.1
26/7/10;29.2;19.6
27/7/10;29.7;19.7
28/7/10;31.9;20.4
29/7/10;32.1;21.2
30/7/10;29.7;21.6
31/7/10;29.5;22.3
1/8/10;30.2;22.8
2/8/10;30.1;23.0
3/8/10;28.5;21.6
4/8/10;30.5;22.1
5/8/10;30.9;21.6
6/8/10;27.8;21.4
7/8/10;29.8;21.0
8/8/10;30.7;18.8
9/8/10;34.0;23.7
10/8/10;30.8;21.0
11/8/10;31.0;21.8
12/8/10;29.7;20.7
13/8/10;24.6;19.2
14/8/10;26.4;18.6
15/8/10;26.8;20.6
16/8/10;27.3;21.7
17/8/10;28.5;20.7
18/8/10;30.7;18.7
19/8/10;26.6;17.7
20/8/10;28.6;17.9
21/8/10;31.4;19.6
22/8/10;32.9;18.2
23/8/10;39.6;20.5
24/8/10;34.9;22.3
25/8/10;31.4;21.4
26/8/10;35.1;20.9
27/8/10;42.8;22.2
28/8/10;29.4;23.8
29/8/10;29.6;23.4
30/8/10;29.4;22.6
31/8/10;27.9;21.8
1/9/10;28.5;21.3
2/9/10;27.0;18.4
3/9/10;29.5;17.5
4/9/10;32.0;18.2
5/9/10;31.6;18.5
6/9/10;31.1;18.7
7/9/10;32.5;19.3
8/9/10;30.5;19.8
9/9/10;27.9;16.0
10/9/10;26.8;14.9
11/9/10;27.1;17.0
12/9/10;27.7;16.6
13/9/10;29.4;16.6
14/9/10;27.4;18.3
15/9/10;28.9;17.6
16/9/10;27.0;18.6
17/9/10;26.1;17.4
18/9/10;25.7;17.3
19/9/10;26.2;17.2
20/9/10;24.3;19.2
21/9/10;28.0;16.6
22/9/10;26.1;17.1
23/9/10;25.1;18.5
24/9/10;30.8;18.4
25/9/10;27.0;16.8
26/9/10;24.0;12.5
27/9/10;23.1;11.8
28/9/10;22.8;15.2
29/9/10;27.8;13.3
30/9/10;24.6;13.0
1/10/10;26.3;16.3
2/10/10;25.5;14.6
3/10/10;29.3;15.3
4/10/10;25.8;16.4
5/10/10;26.7;11.7
6/10/10;25.0;14.6
7/10/10;25.2;18.2
8/10/10;27.5;16.2
9/10/10;24.1;15.7
10/10/10;24.7;14.0
11/10/10;22.0;11.0
12/10/10;17.0;14.6
13/10/10;22.7;15.2
14/10/10;24.1;14.4
15/10/10;19.9;13.3
16/10/10;21.8;10.6
17/10/10;21.7;10.1
18/10/10;21.1;5.3
19/10/10;20.5;4.9
20/10/10;21.5;4.8
21/10/10;21.6;11.1
22/10/10;21.0;9.3
23/10/10;22.8;10.8
24/10/10;25.7;9.5
25/10/10;19.9;9.2
26/10/10;21.4;4.1
27/10/10;21.0;4.6
28/10/10;21.1;6.5
29/10/10;19.6;5.8
30/10/10;18.4;12.2
31/10/10;19.2;12.5
1/11/10;22.2;13.7
2/11/10;24.0;9.0
3/11/10;23.0;7.3
4/11/10;24.0;7.8
5/11/10;19.8;9.5
6/11/10;22.7;7.5
7/11/10;24.2;8.6
8/11/10;16.5;7.1
9/11/10;19.8;12.1
10/11/10;18.4;8.0
11/11/10;19.7;6.2
12/11/10;25.1;9.3
13/11/10;24.0;7.1
14/11/10;21.3;10.6
15/11/10;17.8;10.3
16/11/10;19.2;8.4
17/11/10;15.1;7.2
18/11/10;17.9;4.5
19/11/10;14.0;3.8
20/11/10;16.1;3.6
21/11/10;16.1;8.0
22/11/10;17.9;7.8
23/11/10;17.3;3.8
24/11/10;17.2;4.3
25/11/10;15.7;5.7
26/11/10;15.3;3.2
27/11/10;11.6;5.4
28/11/10;14.6;2.8
29/11/10;6.8;1.1
30/11/10;14.0;6.0
1/12/10;13.5;6.6
2/12/10;13.4;2.7
3/12/10;12.6;-0.7
4/12/10;12.7;-2.5
